Station information:,,,,,,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority,,,,,
"Auckland, Motat Ews",41351,A6487G,-36.86297,174.71185,16,H,Niwa,,,,,
"Wellington, Kelburn Aws",25354,E1427P,-41.28445,174.76794,125,H,Metservice,,,,,
"Note: Position precision types are: ""W"" = based on whole minutes, ""T"" = estimated to tenth minute,",,,,,,,,,,,,
"G = derived from gridref , ""E"" = error cases derived from gridref,",,,,,,,,,,,,
"H = based on GPS readings (NZGD49), ""D"" = by definition i.e. grid points.",,,,,,,,,,,,
,,,,,,,,,,,,
Surface Wind: Wind Run (Km),,,,,,,,,,,,
Station,Date(NZST),Time(NZST),Dir(DegT),WindRUN(km),Dir StdDev,Spd StdDev,Period(Hrs),Freq,,,,
"Auckland, Motat Ews",4/04/2021,23,16.24,24,G,D,,,,,,
"Wellington, Kelburn Aws",4/04/2021,23,14.68,24,G,D,,,,,,
"Auckland, Motat Ews",5/04/2021,23,8.67,24,G,D,,,,,,
"Wellington, Kelburn Aws",5/04/2021,23,7.64,24,G,D,,,,,,
"Auckland, Motat Ews",6/04/2021,23,11.34,24,G,D,,,,,,
"Wellington, Kelburn Aws",6/04/2021,23,10.92,24,G,D,,,,,,
"Auckland, Motat Ews",7/04/2021,23,13.69,24,G,D,,,,,,
"Wellington, Kelburn Aws",7/04/2021,23,15.06,24,G,D,,,,,,
"Auckland, Motat Ews",8/04/2021,23,14.12,24,G,D,,,,,,
"Wellington, Kelburn Aws",8/04/2021,23,15.23,24,G,D,,,,,,
"Auckland, Motat Ews",9/04/2021,23,6.69,24,G,D,,,,,,
"Wellington, Kelburn Aws",9/04/2021,23,5.52,24,G,D,,,,,,
"Auckland, Motat Ews",10/04/2021,23,2.01,24,G,D,,,,,,
"Wellington, Kelburn Aws",10/04/2021,23,5.53,24,G,D,,,,,,
"Auckland, Motat Ews",11/04/2021,23,13.71,24,G,D,,,,,,
"Wellington, Kelburn Aws",11/04/2021,23,10.62,24,G,D,,,,,,
"Auckland, Motat Ews",12/04/2021,23,8.84,24,G,D,,,,,,
"Wellington, Kelburn Aws",12/04/2021,23,13.57,24,G,D,,,,,,
"Auckland, Motat Ews",13/04/2021,23,12.58,24,G,D,,,,,,
"Wellington, Kelburn Aws",13/04/2021,23,6.56,24,G,D,,,,,,
"Auckland, Motat Ews",14/04/2021,23,9.27,24,G,D,,,,,,
"Wellington, Kelburn Aws",14/04/2021,23,11.35,24,G,D,,,,,,
"Auckland, Motat Ews",15/04/2021,23,8.5,24,G,D,,,,,,
"Wellington, Kelburn Aws",15/04/2021,23,6.89,24,G,D,,,,,,
"Auckland, Motat Ews",16/04/2021,23,12.67,24,G,D,,,,,,
"Wellington, Kelburn Aws",16/04/2021,23,13.92,24,G,D,,,,,,
"Auckland, Motat Ews",17/04/2021,23,12.21,24,G,D,,,,,,
"Wellington, Kelburn Aws",17/04/2021,23,11.86,24,G,D,,,,,,
"Auckland, Motat Ews",18/04/2021,23,8.58,24,G,D,,,,,,
"Wellington, Kelburn Aws",18/04/2021,23,14.21,24,G,D,,,,,,
"Auckland, Motat Ews",19/04/2021,23,10.03,24,G,D,,,,,,
"Wellington, Kelburn Aws",19/04/2021,23,13.35,24,G,D,,,,,,
"Auckland, Motat Ews",20/04/2021,23,2.66,24,G,D,,,,,,
"Wellington, Kelburn Aws",20/04/2021,23,2.75,24,G,D,,,,,,
"Auckland, Motat Ews",21/04/2021,23,8.54,24,G,D,,,,,,
"Wellington, Kelburn Aws",21/04/2021,23,9.67,24,G,D,,,,,,
"Auckland, Motat Ews",22/04/2021,23,9.61,24,G,D,,,,,,
"Wellington, Kelburn Aws",22/04/2021,23,11.58,24,G,D,,,,,,
"Auckland, Motat Ews",23/04/2021,23,9.4,24,G,D,,,,,,
"Wellington, Kelburn Aws",23/04/2021,23,6.67,24,G,D,,,,,,
"Auckland, Motat Ews",24/04/2021,23,12.26,24,G,D,,,,,,
"Wellington, Kelburn Aws",24/04/2021,23,12.87,24,G,D,,,,,,
"Auckland, Motat Ews",25/04/2021,23,11.38,24,G,D,,,,,,
"Wellington, Kelburn Aws",25/04/2021,23,11.82,24,G,D,,,,,,
"Auckland, Motat Ews",26/04/2021,23,12.7,24,G,D,,,,,,
"Wellington, Kelburn Aws",26/04/2021,23,12.3,24,G,D,,,,,,
"Auckland, Motat Ews",27/04/2021,23,10.53,24,G,D,,,,,,
"Wellington, Kelburn Aws",27/04/2021,23,7.74,24,G,D,,,,,,
"Auckland, Motat Ews",28/04/2021,23,9.05,24,G,D,,,,,,
"Wellington, Kelburn Aws",28/04/2021,23,10.21,24,G,D,,,,,,
"Auckland, Motat Ews",29/04/2021,23,11.15,24,G,D,,,,,,
"Wellington, Kelburn Aws",29/04/2021,23,10.74,24,G,D,,,,,,
"Auckland, Motat Ews",30/04/2021,23,8.66,24,G,D,,,,,,
"Wellington, Kelburn Aws",30/04/2021,23,9.76,24,G,D,,,,,,
"Auckland, Motat Ews",1/05/2021,23,10.33,24,G,D,,,,,,
"Wellington, Kelburn Aws",1/05/2021,23,7.3,24,G,D,,,,,,
"Auckland, Motat Ews",2/05/2021,23,12.69,24,G,D,,,,,,
"Wellington, Kelburn Aws",2/05/2021,23,11.12,24,G,D,,,,,,
"Auckland, Motat Ews",3/05/2021,23,11.89,24,G,D,,,,,,
"Wellington, Kelburn Aws",3/05/2021,23,10.1,24,G,D,,,,,,
"Auckland, Motat Ews",4/05/2021,23,10.44,24,G,D,,,,,,
"Wellington, Kelburn Aws",4/05/2021,23,10.87,24,G,D,,,,,,
"Auckland, Motat Ews",5/05/2021,23,9.26,24,G,D,,,,,,
"Wellington, Kelburn Aws",5/05/2021,23,10.7,24,G,D,,,,,,
"Auckland, Motat Ews",6/05/2021,23,11.5,24,G,D,,,,,,
"Wellington, Kelburn Aws",6/05/2021,23,7.63,24,G,D,,,,,,
"Auckland, Motat Ews",7/05/2021,23,8.66,24,G,D,,,,,,
"Wellington, Kelburn Aws",7/05/2021,23,10.25,24,G,D,,,,,,
"Auckland, Motat Ews",8/05/2021,23,3.91,24,G,D,,,,,,
"Wellington, Kelburn Aws",8/05/2021,23,8.5,24,G,D,,,,,,
"Auckland, Motat Ews",9/05/2021,23,4.88,24,G,D,,,,,,
"Wellington, Kelburn Aws",9/05/2021,23,1.26,24,G,D,,,,,,
"Auckland, Motat Ews",10/05/2021,23,5.35,24,G,D,,,,,,
"Wellington, Kelburn Aws",10/05/2021,23,3.84,24,G,D,,,,,,
"Auckland, Motat Ews",11/05/2021,23,5.35,24,G,D,,,,,,
"Wellington, Kelburn Aws",11/05/2021,23,0.96,24,G,D,,,,,,
"Auckland, Motat Ews",12/05/2021,23,7.75,24,G,D,,,,,,
"Wellington, Kelburn Aws",12/05/2021,23,1.94,24,G,D,,,,,,
"Auckland, Motat Ews",13/05/2021,23,10.5,24,G,D,,,,,,
"Wellington, Kelburn Aws",13/05/2021,23,8.4,24,G,D,,,,,,
"Auckland, Motat Ews",14/05/2021,23,10.32,24,G,D,,,,,,
"Wellington, Kelburn Aws",14/05/2021,23,10.21,24,G,D,,,,,,
"Auckland, Motat Ews",15/05/2021,23,9.82,24,G,D,,,,,,
"Wellington, Kelburn Aws",15/05/2021,23,8.8,24,G,D,,,,,,
"Auckland, Motat Ews",16/05/2021,23,9.89,24,G,D,,,,,,
"Wellington, Kelburn Aws",16/05/2021,23,5.91,24,G,D,,,,,,
"Auckland, Motat Ews",17/05/2021,23,9.17,24,G,D,,,,,,
"Wellington, Kelburn Aws",17/05/2021,23,1.18,24,G,D,,,,,,
"Auckland, Motat Ews",18/05/2021,23,8.17,24,G,D,,,,,,
"Wellington, Kelburn Aws",18/05/2021,23,9.09,24,G,D,,,,,,
"Auckland, Motat Ews",19/05/2021,23,7.95,24,G,D,,,,,,
"Wellington, Kelburn Aws",19/05/2021,23,8.97,24,G,D,,,,,,
"Auckland, Motat Ews",20/05/2021,23,8.99,24,G,D,,,,,,
"Wellington, Kelburn Aws",20/05/2021,23,5.31,24,G,D,,,,,,
"Auckland, Motat Ews",21/05/2021,23,6.51,24,G,D,,,,,,
"Wellington, Kelburn Aws",21/05/2021,23,9.33,24,G,D,,,,,,
"Auckland, Motat Ews",22/05/2021,23,6.18,24,G,D,,,,,,
"Wellington, Kelburn Aws",22/05/2021,23,7.93,24,G,D,,,,,,
"Auckland, Motat Ews",23/05/2021,23,4.67,24,G,D,,,,,,
"Wellington, Kelburn Aws",23/05/2021,23,5.17,24,G,D,,,,,,
"Auckland, Motat Ews",24/05/2021,23,5.89,24,G,D,,,,,,
"Wellington, Kelburn Aws",24/05/2021,23,3.05,24,G,D,,,,,,
"Auckland, Motat Ews",25/05/2021,23,9.94,24,G,D,,,,,,
"Wellington, Kelburn Aws",25/05/2021,23,5.87,24,G,D,,,,,,
"Auckland, Motat Ews",26/05/2021,23,8.55,24,G,D,,,,,,
"Wellington, Kelburn Aws",26/05/2021,23,7.46,24,G,D,,,,,,
"Auckland, Motat Ews",27/05/2021,23,10.9,24,G,D,,,,,,
"Wellington, Kelburn Aws",27/05/2021,23,8.49,24,G,D,,,,,,
"Auckland, Motat Ews",28/05/2021,23,5.85,24,G,D,,,,,,
"Wellington, Kelburn Aws",28/05/2021,23,4.19,24,G,D,,,,,,
"Auckland, Motat Ews",29/05/2021,23,3.94,24,G,D,,,,,,
"Wellington, Kelburn Aws",29/05/2021,23,2.44,24,G,D,,,,,,
"Auckland, Motat Ews",30/05/2021,23,7.82,24,G,D,,,,,,
"Wellington, Kelburn Aws",30/05/2021,23,2.9,24,G,D,,,,,,
"Auckland, Motat Ews",31/05/2021,23,8.18,24,G,D,,,,,,
"Wellington, Kelburn Aws",31/05/2021,23,1.58,24,G,D,,,,,,
"Auckland, Motat Ews",1/06/2021,23,10.36,24,G,D,,,,,,
"Wellington, Kelburn Aws",1/06/2021,23,4.74,24,G,D,,,,,,
"Auckland, Motat Ews",2/06/2021,23,6.92,24,G,D,,,,,,
"Wellington, Kelburn Aws",2/06/2021,23,6.62,24,G,D,,,,,,
"Auckland, Motat Ews",3/06/2021,23,5.41,24,G,D,,,,,,
"Wellington, Kelburn Aws",3/06/2021,23,6.59,24,G,D,,,,,,
"Auckland, Motat Ews",4/06/2021,23,9.89,24,G,D,,,,,,
"Wellington, Kelburn Aws",4/06/2021,23,5.24,24,G,D,,,,,,
"Auckland, Motat Ews",5/06/2021,23,5.5,24,G,D,,,,,,
"Wellington, Kelburn Aws",5/06/2021,23,4.89,24,G,D,,,,,,
"Auckland, Motat Ews",6/06/2021,23,2.2,24,G,D,,,,,,
"Wellington, Kelburn Aws",6/06/2021,23,2.48,24,G,D,,,,,,
"Auckland, Motat Ews",7/06/2021,23,3.05,24,G,D,,,,,,
"Wellington, Kelburn Aws",7/06/2021,23,3.12,24,G,D,,,,,,
"Auckland, Motat Ews",8/06/2021,23,5.54,24,G,D,,,,,,
"Wellington, Kelburn Aws",8/06/2021,23,5.04,24,G,D,,,,,,
"Auckland, Motat Ews",9/06/2021,23,6.06,24,G,D,,,,,,
"Wellington, Kelburn Aws",9/06/2021,23,7.84,24,G,D,,,,,,
"Auckland, Motat Ews",10/06/2021,23,8.79,24,G,D,,,,,,
"Wellington, Kelburn Aws",10/06/2021,23,6.46,24,G,D,,,,,,
"Auckland, Motat Ews",11/06/2021,23,6.36,24,G,D,,,,,,
"Wellington, Kelburn Aws",11/06/2021,23,6.8,24,G,D,,,,,,
"Auckland, Motat Ews",12/06/2021,23,9.48,24,G,D,,,,,,
"Wellington, Kelburn Aws",12/06/2021,23,5.24,24,G,D,,,,,,
"Auckland, Motat Ews",13/06/2021,23,3.4,24,G,D,,,,,,
"Wellington, Kelburn Aws",13/06/2021,23,2.78,24,G,D,,,,,,
"Auckland, Motat Ews",14/06/2021,23,1.61,24,G,D,,,,,,
"Wellington, Kelburn Aws",14/06/2021,23,1.37,24,G,D,,,,,,
"Auckland, Motat Ews",15/06/2021,23,2.31,24,G,D,,,,,,
"Wellington, Kelburn Aws",15/06/2021,23,3.54,24,G,D,,,,,,
"Auckland, Motat Ews",16/06/2021,23,8.74,24,G,D,,,,,,
"Wellington, Kelburn Aws",16/06/2021,23,4.27,24,G,D,,,,,,
"Auckland, Motat Ews",17/06/2021,23,8.3,24,G,D,,,,,,
"Wellington, Kelburn Aws",17/06/2021,23,3.49,24,G,D,,,,,,
"Auckland, Motat Ews",18/06/2021,23,5.67,24,G,D,,,,,,
"Wellington, Kelburn Aws",18/06/2021,23,3.23,24,G,D,,,,,,
"Auckland, Motat Ews",19/06/2021,23,7.66,24,G,D,,,,,,
"Wellington, Kelburn Aws",19/06/2021,23,1.26,24,G,D,,,,,,
"Auckland, Motat Ews",20/06/2021,23,6.01,24,G,D,,,,,,
"Wellington, Kelburn Aws",20/06/2021,23,0.82,24,G,D,,,,,,
"Auckland, Motat Ews",21/06/2021,23,8.38,24,G,D,,,,,,
"Wellington, Kelburn Aws",21/06/2021,23,1.09,24,G,D,,,,,,
"Auckland, Motat Ews",22/06/2021,23,9.55,24,G,D,,,,,,
"Wellington, Kelburn Aws",22/06/2021,23,3.82,24,G,D,,,,,,
"Auckland, Motat Ews",23/06/2021,23,9.74,24,G,D,,,,,,
"Wellington, Kelburn Aws",23/06/2021,23,4.59,24,G,D,,,,,,
"Auckland, Motat Ews",24/06/2021,23,9.31,24,G,D,,,,,,
"Wellington, Kelburn Aws",24/06/2021,23,6.08,24,G,D,,,,,,
"Auckland, Motat Ews",25/06/2021,23,4.3,24,G,D,,,,,,
"Wellington, Kelburn Aws",25/06/2021,23,2.75,24,G,D,,,,,,
"Auckland, Motat Ews",26/06/2021,23,3.4,24,G,D,,,,,,
"Wellington, Kelburn Aws",26/06/2021,23,0.75,24,G,D,,,,,,
"Auckland, Motat Ews",27/06/2021,23,2.5,24,G,D,,,,,,
"Wellington, Kelburn Aws",27/06/2021,23,0.89,24,G,D,,,,,,
"Auckland, Motat Ews",28/06/2021,23,5.86,24,G,D,,,,,,
"Wellington, Kelburn Aws",28/06/2021,23,6.69,24,G,D,,,,,,
"Auckland, Motat Ews",29/06/2021,23,7.71,24,G,D,,,,,,
"Wellington, Kelburn Aws",29/06/2021,23,3.61,24,G,D,,,,,,
"Auckland, Motat Ews",30/06/2021,23,9.7,24,G,D,,,,,,
"Wellington, Kelburn Aws",30/06/2021,23,2.75,24,G,D,,,,,,
"Auckland, Motat Ews",1/07/2021,23,9.81,24,G,D,,,,,,
"Wellington, Kelburn Aws",1/07/2021,23,6.86,24,G,D,,,,,,
"Auckland, Motat Ews",2/07/2021,23,9.19,24,G,D,,,,,,
"Wellington, Kelburn Aws",2/07/2021,23,7.65,24,G,D,,,,,,
"Auckland, Motat Ews",3/07/2021,23,9.93,24,G,D,,,,,,
"Wellington, Kelburn Aws",3/07/2021,23,8.14,24,G,D,,,,,,
"Auckland, Motat Ews",4/07/2021,23,9.99,24,G,D,,,,,,
"Wellington, Kelburn Aws",4/07/2021,23,8.21,24,G,D,,,,,,
"Auckland, Motat Ews",5/07/2021,23,9.34,24,G,D,,,,,,
"Wellington, Kelburn Aws",5/07/2021,23,3.22,24,G,D,,,,,,
"Auckland, Motat Ews",6/07/2021,23,5.19,24,G,D,,,,,,
"Wellington, Kelburn Aws",6/07/2021,23,3.02,24,G,D,,,,,,
"Auckland, Motat Ews",7/07/2021,23,5.2,24,G,D,,,,,,
"Wellington, Kelburn Aws",7/07/2021,23,7.01,24,G,D,,,,,,
"Auckland, Motat Ews",8/07/2021,23,7.54,24,G,D,,,,,,
"Wellington, Kelburn Aws",8/07/2021,23,8.04,24,G,D,,,,,,
"Auckland, Motat Ews",9/07/2021,23,8.6,24,G,D,,,,,,
"Wellington, Kelburn Aws",9/07/2021,23,8.22,24,G,D,,,,,,
"Auckland, Motat Ews",10/07/2021,23,8.24,24,G,D,,,,,,
"Wellington, Kelburn Aws",10/07/2021,23,5.06,24,G,D,,,,,,
"Auckland, Motat Ews",11/07/2021,23,4.66,24,G,D,,,,,,
"Wellington, Kelburn Aws",11/07/2021,23,4.59,24,G,D,,,,,,
"Auckland, Motat Ews",12/07/2021,23,3.57,24,G,D,,,,,,
"Wellington, Kelburn Aws",12/07/2021,23,7.38,24,G,D,,,,,,
"Auckland, Motat Ews",13/07/2021,23,8.88,24,G,D,,,,,,
"Wellington, Kelburn Aws",13/07/2021,23,4.59,24,G,D,,,,,,
"Auckland, Motat Ews",14/07/2021,23,10.46,24,G,D,,,,,,
"Wellington, Kelburn Aws",14/07/2021,23,7.46,24,G,D,,,,,,
"Auckland, Motat Ews",15/07/2021,23,10.11,24,G,D,,,,,,
"Wellington, Kelburn Aws",15/07/2021,23,3.32,24,G,D,,,,,,
"Auckland, Motat Ews",16/07/2021,23,8.68,24,G,D,,,,,,
"Wellington, Kelburn Aws",16/07/2021,23,2.09,24,G,D,,,,,,
"Auckland, Motat Ews",17/07/2021,23,1.16,24,G,D,,,,,,
"Wellington, Kelburn Aws",17/07/2021,23,0.36,24,G,D,,,,,,
"Auckland, Motat Ews",18/07/2021,23,6.21,24,G,D,,,,,,
"Wellington, Kelburn Aws",18/07/2021,23,3.02,24,G,D,,,,,,
"Auckland, Motat Ews",19/07/2021,23,7.4,24,G,D,,,,,,
"Wellington, Kelburn Aws",19/07/2021,23,4.84,24,G,D,,,,,,
"Auckland, Motat Ews",20/07/2021,23,9.36,24,G,D,,,,,,
"Wellington, Kelburn Aws",20/07/2021,23,6.46,24,G,D,,,,,,
"Auckland, Motat Ews",21/07/2021,23,2.83,24,G,D,,,,,,
"Wellington, Kelburn Aws",21/07/2021,23,6.23,24,G,D,,,,,,
"Auckland, Motat Ews",22/07/2021,23,8.57,24,G,D,,,,,,
"Wellington, Kelburn Aws",22/07/2021,23,3.87,24,G,D,,,,,,
"Auckland, Motat Ews",23/07/2021,23,6.76,24,G,D,,,,,,
"Wellington, Kelburn Aws",23/07/2021,23,8.99,24,G,D,,,,,,
"Auckland, Motat Ews",24/07/2021,23,9.28,24,G,D,,,,,,
"Wellington, Kelburn Aws",24/07/2021,23,6.33,24,G,D,,,,,,
"Auckland, Motat Ews",25/07/2021,23,6.92,24,G,D,,,,,,
"Wellington, Kelburn Aws",25/07/2021,23,8.96,24,G,D,,,,,,
"Auckland, Motat Ews",26/07/2021,23,8.66,24,G,D,,,,,,
"Wellington, Kelburn Aws",26/07/2021,23,3.02,24,G,D,,,,,,
"Auckland, Motat Ews",27/07/2021,23,9.43,24,G,D,,,,,,
"Wellington, Kelburn Aws",27/07/2021,23,2.03,24,G,D,,,,,,
"Auckland, Motat Ews",28/07/2021,23,11.42,24,G,D,,,,,,
"Wellington, Kelburn Aws",28/07/2021,23,9.67,24,G,D,,,,,,
"Auckland, Motat Ews",29/07/2021,23,9.02,24,G,D,,,,,,
"Wellington, Kelburn Aws",29/07/2021,23,6.25,24,G,D,,,,,,
"Auckland, Motat Ews",30/07/2021,23,9.06,24,G,D,,,,,,
"Wellington, Kelburn Aws",30/07/2021,23,8.38,24,G,D,,,,,,
"Auckland, Motat Ews",31/07/2021,23,8.37,24,G,D,,,,,,
"Wellington, Kelburn Aws",31/07/2021,23,9.77,24,G,D,,,,,,
"Auckland, Motat Ews",1/08/2021,23,11.38,24,G,D,,,,,,
"Wellington, Kelburn Aws",1/08/2021,23,6.98,24,G,D,,,,,,
"Auckland, Motat Ews",2/08/2021,23,7.99,24,G,D,,,,,,
"Wellington, Kelburn Aws",2/08/2021,23,7.32,24,G,D,,,,,,
"Auckland, Motat Ews",3/08/2021,23,9.73,24,G,D,,,,,,
"Wellington, Kelburn Aws",3/08/2021,23,2.41,24,G,D,,,,,,
"Auckland, Motat Ews",4/08/2021,23,12.45,24,G,D,,,,,,
"Wellington, Kelburn Aws",4/08/2021,23,8.26,24,G,D,,,,,,
"Auckland, Motat Ews",5/08/2021,23,5.67,24,G,D,,,,,,
"Wellington, Kelburn Aws",5/08/2021,23,2.99,24,G,D,,,,,,
"Auckland, Motat Ews",6/08/2021,23,4.41,24,G,D,,,,,,
"Wellington, Kelburn Aws",6/08/2021,23,3.98,24,G,D,,,,,,
"Auckland, Motat Ews",7/08/2021,23,9.56,24,G,D,,,,,,
"Wellington, Kelburn Aws",7/08/2021,23,7.69,24,G,D,,,,,,
"Auckland, Motat Ews",8/08/2021,23,9.04,24,G,D,,,,,,
"Wellington, Kelburn Aws",8/08/2021,23,1.06,24,G,D,,,,,,
"Auckland, Motat Ews",9/08/2021,23,11.37,24,G,D,,,,,,
"Wellington, Kelburn Aws",9/08/2021,23,5.33,24,G,D,,,,,,
"Auckland, Motat Ews",10/08/2021,23,11.7,24,G,D,,,,,,
"Wellington, Kelburn Aws",10/08/2021,23,11.08,24,G,D,,,,,,
"Auckland, Motat Ews",11/08/2021,23,9.76,24,G,D,,,,,,
"Wellington, Kelburn Aws",11/08/2021,23,10.56,24,G,D,,,,,,
"Auckland, Motat Ews",12/08/2021,23,11.38,24,G,D,,,,,,
"Wellington, Kelburn Aws",12/08/2021,23,8.7,24,G,D,,,,,,
"Auckland, Motat Ews",13/08/2021,23,5.71,24,G,D,,,,,,
"Wellington, Kelburn Aws",13/08/2021,23,5.8,24,G,D,,,,,,
"Auckland, Motat Ews",14/08/2021,23,11.32,24,G,D,,,,,,
"Wellington, Kelburn Aws",14/08/2021,23,9.29,24,G,D,,,,,,
"Auckland, Motat Ews",15/08/2021,23,8.86,24,G,D,,,,,,
"Wellington, Kelburn Aws",15/08/2021,23,12.24,24,G,D,,,,,,
"Auckland, Motat Ews",16/08/2021,23,10.88,24,G,D,,,,,,
"Wellington, Kelburn Aws",16/08/2021,23,5.08,24,G,D,,,,,,
"Auckland, Motat Ews",17/08/2021,23,7.97,24,G,D,,,,,,
"Wellington, Kelburn Aws",17/08/2021,23,2.2,24,G,D,,,,,,
"Auckland, Motat Ews",18/08/2021,23,12,24,G,D,,,,,,
"Wellington, Kelburn Aws",18/08/2021,23,5.52,24,G,D,,,,,,
"Auckland, Motat Ews",19/08/2021,23,12.31,24,G,D,,,,,,
"Wellington, Kelburn Aws",19/08/2021,23,12.74,24,G,D,,,,,,
"Auckland, Motat Ews",20/08/2021,23,12.89,24,G,D,,,,,,
"Wellington, Kelburn Aws",20/08/2021,23,5.6,24,G,D,,,,,,
"Auckland, Motat Ews",21/08/2021,23,5.13,24,G,D,,,,,,
"Wellington, Kelburn Aws",21/08/2021,23,11.85,24,G,D,,,,,,
"Auckland, Motat Ews",22/08/2021,23,14.6,24,G,D,,,,,,
"Wellington, Kelburn Aws",22/08/2021,23,8.42,24,G,D,,,,,,
"Auckland, Motat Ews",23/08/2021,23,14.83,24,G,D,,,,,,
"Wellington, Kelburn Aws",23/08/2021,23,5.11,24,G,D,,,,,,
"Auckland, Motat Ews",24/08/2021,23,11.57,24,G,D,,,,,,
"Wellington, Kelburn Aws",24/08/2021,23,6.24,24,G,D,,,,,,
"Auckland, Motat Ews",25/08/2021,23,11.25,24,G,D,,,,,,
"Wellington, Kelburn Aws",25/08/2021,23,13.79,24,G,D,,,,,,
"Auckland, Motat Ews",26/08/2021,23,11.94,24,G,D,,,,,,
"Wellington, Kelburn Aws",26/08/2021,23,8.77,24,G,D,,,,,,
"Auckland, Motat Ews",27/08/2021,23,4.36,24,G,D,,,,,,
"Wellington, Kelburn Aws",27/08/2021,23,4.76,24,G,D,,,,,,
"Auckland, Motat Ews",28/08/2021,23,5.88,24,G,D,,,,,,
"Wellington, Kelburn Aws",28/08/2021,23,3.28,24,G,D,,,,,,
"Auckland, Motat Ews",29/08/2021,23,9.83,24,G,D,,,,,,
"Wellington, Kelburn Aws",29/08/2021,23,8.58,24,G,D,,,,,,
"Auckland, Motat Ews",30/08/2021,23,8.36,24,G,D,,,,,,
"Wellington, Kelburn Aws",30/08/2021,23,9.19,24,G,D,,,,,,
"Auckland, Motat Ews",31/08/2021,23,10.38,24,G,D,,,,,,
"Wellington, Kelburn Aws",31/08/2021,23,11.31,24,G,D,,,,,,
"Auckland, Motat Ews",1/09/2021,23,10.8,24,G,D,,,,,,
"Wellington, Kelburn Aws",1/09/2021,23,15.47,24,G,D,,,,,,
"Auckland, Motat Ews",2/09/2021,23,16.03,24,G,D,,,,,,
"Wellington, Kelburn Aws",2/09/2021,23,9.57,24,G,D,,,,,,
"Auckland, Motat Ews",3/09/2021,23,15.93,24,G,D,,,,,,
"Wellington, Kelburn Aws",3/09/2021,23,15.77,24,G,D,,,,,,
"Auckland, Motat Ews",4/09/2021,23,18.43,24,G,D,,,,,,
"Wellington, Kelburn Aws",4/09/2021,23,15.6,24,G,D,,,,,,
"Auckland, Motat Ews",5/09/2021,23,12.66,24,G,D,,,,,,
"Wellington, Kelburn Aws",5/09/2021,23,14.49,24,G,D,,,,,,
"Auckland, Motat Ews",6/09/2021,23,14.36,24,G,D,,,,,,
"Wellington, Kelburn Aws",6/09/2021,23,7.18,24,G,D,,,,,,
"Auckland, Motat Ews",7/09/2021,23,4.6,24,G,D,,,,,,
"Wellington, Kelburn Aws",7/09/2021,23,3.07,24,G,D,,,,,,
"Auckland, Motat Ews",8/09/2021,23,8.55,24,G,D,,,,,,
"Wellington, Kelburn Aws",8/09/2021,23,5.97,24,G,D,,,,,,
"Auckland, Motat Ews",9/09/2021,23,13.48,24,G,D,,,,,,
"Wellington, Kelburn Aws",9/09/2021,23,15.23,24,G,D,,,,,,
"Auckland, Motat Ews",10/09/2021,23,10.9,24,G,D,,,,,,
"Wellington, Kelburn Aws",10/09/2021,23,9.65,24,G,D,,,,,,
"Auckland, Motat Ews",11/09/2021,23,14.87,24,G,D,,,,,,
"Wellington, Kelburn Aws",11/09/2021,23,16.82,24,G,D,,,,,,
"Auckland, Motat Ews",12/09/2021,23,17.53,24,G,D,,,,,,
"Wellington, Kelburn Aws",12/09/2021,23,14.53,24,G,D,,,,,,
"Auckland, Motat Ews",13/09/2021,23,14.14,24,G,D,,,,,,
"Wellington, Kelburn Aws",13/09/2021,23,2.25,24,G,D,,,,,,
"Auckland, Motat Ews",14/09/2021,23,4.62,24,G,D,,,,,,
"Wellington, Kelburn Aws",14/09/2021,23,9.84,24,G,D,,,,,,
"Auckland, Motat Ews",15/09/2021,23,6.87,24,G,D,,,,,,
"Wellington, Kelburn Aws",15/09/2021,23,16.23,24,G,D,,,,,,
"Auckland, Motat Ews",16/09/2021,23,10.88,24,G,D,,,,,,
"Wellington, Kelburn Aws",16/09/2021,23,3.35,24,G,D,,,,,,
"Auckland, Motat Ews",17/09/2021,23,11.67,24,G,D,,,,,,
"Wellington, Kelburn Aws",17/09/2021,23,8.67,24,G,D,,,,,,
"Auckland, Motat Ews",18/09/2021,23,20.25,24,G,D,,,,,,
"Wellington, Kelburn Aws",18/09/2021,23,18.94,24,G,D,,,,,,
"Auckland, Motat Ews",19/09/2021,23,11.46,24,G,D,,,,,,
"Wellington, Kelburn Aws",19/09/2021,23,12.08,24,G,D,,,,,,
"Auckland, Motat Ews",20/09/2021,23,18.04,24,G,D,,,,,,
"Wellington, Kelburn Aws",20/09/2021,23,16.49,24,G,D,,,,,,
"Auckland, Motat Ews",21/09/2021,23,15.7,24,G,D,,,,,,
"Wellington, Kelburn Aws",21/09/2021,23,11.76,24,G,D,,,,,,
"Auckland, Motat Ews",22/09/2021,23,7.52,24,G,D,,,,,,
"Wellington, Kelburn Aws",22/09/2021,23,2.77,24,G,D,,,,,,
"Auckland, Motat Ews",23/09/2021,23,8.34,24,G,D,,,,,,
"Wellington, Kelburn Aws",23/09/2021,23,7.52,24,G,D,,,,,,
"Auckland, Motat Ews",24/09/2021,23,13.03,24,G,D,,,,,,
"Wellington, Kelburn Aws",24/09/2021,23,19.1,24,G,D,,,,,,
